SPs,Parent SP,Zone,Province Name,District Name,AIMS Location,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Implementing Partner,Donor
AKF,AKF,Central,Kabul,Qara Bagh (Kabul),"Kabul, Qara Bagh\????? ??? ???",Esterghech Clinic (1666),HF1666 - Esterghech Clinic,1666,BHC,34.8968379,69.10602033,#REF!,HER-AF
AKF,AKF,Central,Kabul,Qara Bagh (Kabul),"Kabul, Qara Bagh\????? ??? ???",Qala-e-Qazi Clinic (1743),HF1743 - Qala-e-Qazi Clinic,1743,BHC,34.8311089,69.17404015,#REF!,HER-AF
AKF,AKF,Central,Kabul,Qara Bagh (Kabul),"Kabul, Qara Bagh\????? ??? ???",Qarabgah Bagh-e-Elm Clinic (2153),HF2153 - Qarabgah Bagh-e-Elm Clinic,2153,BHC,34.88518867,69.2191352,#REF!,HER-AF
AKF,AKF,Central,Kabul,Shakar Darah,"Kabul, Shakar Dara\????? ??????",Qala-ye-Moradbaig Clinic (0009),HF0009 - Qala-ye-Moradbaig Clinic,9,BHC,34.6589792,69.0900845,#REF!,HER-AF
AKF,AKF,Central,Kabul,Shakar Darah,"Kabul, Shakar Dara\????? ??????",Shakardarah Clinic (0010),HF0010 - Shakardarah Clinic,10,CHC,34.67963693,69.03524,#REF!,HER-AF
AKF,AKF,Central,Kabul,Shakar Darah,"Kabul, Shakar Dara\????? ??????",Ghaaza Clinic (1104),HF1104 - Ghaaza Clinic,1104,BHC,34.6461601,69.0097163,#REF!,HER-AF
AKF,AKF,Central,Kabul,Shakar Darah,"Kabul, Shakar Dara\????? ??????",Behzadi Clinic (1662),HF1662 - Behzadi Clinic,1662,BHC,34.7049102,69.03916723,#REF!,HER-AF
AKF,AKF,Central,Kabul,Shakar Darah,"Kabul, Shakar Dara\????? ??????",Kochkeen SC (3959),HF3959 - Kochkeen SC,3959,SHC,34.6407595,69.0653702,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Surobi District Hospital (0040),HF0040 - Surobi District Hospital,40,DH,34.58937408,69.75023963,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Tezin Clinic (0041),HF0041 - Tezin Clinic,41,BHC,34.36482185,69.57985215,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Ozbini Sorqala Clinic (2148),HF2148 - Ozbini Sorqala Clinic,2148,BHC,34.7818026,69.88371077,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Hussain Kheil Clinic (2150),HF2150 - Hussain Kheil Clinic,2150,CHC,34.70775625,69.82089788,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Goga Manda Clinic (2160),HF2160 - Goga Manda Clinic,2160,BHC,34.56342937,69.57736773,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Yakhdand SHC (2494),HF2494 - Yakhdand SHC,2494,SHC,34.76384133,69.80362677,#REF!,HER-AF
AKF,AKF,Central,Kabul,Suroobi (Kabul),"Kabul, Surobi\????? ?????",Waka Khas SHC (2922),HF2922 - Waka Khas SHC,2922,SHC,34.637676,69.75658985,#REF!,HER-AF
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Hadira Clinic (0733),HF0733 - Hadira Clinic,733,CHC,31.67574817,65.6089267,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Babur Clinic (2014),HF2014 - Babur Clinic,2014,BHC,31.75785125,65.74888303,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Bagh-e-Sarkari Clinic (2025),HF2025 - Bagh-e-Sarkari Clinic,2025,CHC,31.72256676,65.7134813,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Arghestan Clinic (0754),HF0754 - Arghestan Clinic,754,CHC,31.5589373,66.5795564,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Bala Zhira SC (3641),HF3641 - Bala Zhira SC,3641,SHC,31.38529183,66.5475182,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Ali Ahmad Kalay SC (4249),HF4249 - Ali Ahmad Kalay SC,4249,SHC,31.6815988,66.895287,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Gawari SC (4252),HF4252 - Gawari SC,4252,SHC,31.7242988,66.8245351,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Sheen Nari SC (4261),HF4261 - Sheen Nari SC,4261,SHC,31.284295,66.7756917,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Mand Hisar Clinic (0723),HF0723 - Mand Hisar Clinic,723,CHC,31.54715932,65.84994737,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Shorandam Clinic (1819),HF1819 - Shorandam Clinic,1819,BHC,31.58119359,65.82330481,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Azam Kala Clinic (2125),HF2125 - Azam Kala Clinic,2125,BHC,31.64450425,65.96128177,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Khoshab SHC (2537),HF2537 - Khoshab SHC,2537,SHC,31.5082814,65.81507788,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Rawani Clinic (0711),HF0711 - Rawani Clinic,711,CHC,31.48550768,65.69806078,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Angoryan Clinic (0718),HF0718 - Angoryan Clinic,718,BHC,31.5189276,65.6652759,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Zakir Sharif Clinic (0719),HF0719 - Zakir Sharif Clinic,719,BHC,31.548038,65.7430197,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Mansoor Kalay Clinic (2156),HF2156 - Mansoor Kalay Clinic,2156,BHC,31.4398863,65.63819265,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Char Dewal Clinic (2896),HF2896 - Char Dewal Clinic,2896,BHC,31.58972023,65.65488818,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Nakodak SC (4255),HF4255 - Nakodak SC,4255,SHC,31.49280917,65.62376997,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Qudus Kariz SC (4258),HF4258 - Qudus Kariz SC,4258,SHC,31.42956107,65.74854805,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Salo Kariz SC (4259),HF4259 - Salo Kariz SC,4259,SHC,31.49958451,65.76213051,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Ghorak,"Kandahar, Ghorak\??????? ????",Ghorak Clinic (0741),HF0741 - Ghorak Clinic,741,CHC,32.01684908,65.112677,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Ghorak,"Kandahar, Ghorak\??????? ????",Shah Kariz Wishtan SC (3637),HF3637 - Shah Kariz Wishtan SC,3637,SHC,32.05109703,64.9954451,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Ghorak,"Kandahar, Ghorak\??????? ????",Shah Kariz SC (4260),HF4260 - Shah Kariz SC,4260,SHC,32.1170216,65.2090792,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Dr. Shams-ul-Haq Kakar Clinic (2157),HF2157 - Dr. Shams-ul-Haq Kakar Clinic,2157,CHC,31.6378818,65.737382,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Bala Karz Clinic (2185),HF2185 - Bala Karz Clinic,2185,CHC,31.59805903,65.73355403,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Mirza Mohammad Khan Cilinic (2186),HF2186 - Mirza Mohammad Khan Cilinic,2186,CHC,31.63419763,65.68442192,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Dr. Amir Jan Saha-e-Alef Clinic (2926),HF2926 - Dr. Amir Jan Saha-e-Alef Clinic,2926,CHC,31.6415009,65.703918,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Dr. Mamon Taheri Clinic (2960),HF2960 - Dr. Mamon Taheri Clinic,2960,CHC,31.62536334,65.66009422,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Nazo Ana Clinic (2963),HF2963 - Nazo Ana Clinic,2963,CHC,31.6170915,65.6265909,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Dr. Adam Darmal Clinic (2964),HF2964 - Dr. Adam Darmal Clinic,2964,CHC,31.65034808,65.7163073,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Khakriz Clinic (0737),HF0737 - Khakriz Clinic,737,CHC,31.98049618,65.4752186,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Chinar & Tanbil SC (3640),HF3640 - Chinar & Tanbil SC,3640,SHC,32.08913037,65.61382237,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Aroq Kalay SC (4250),HF4250 - Aroq Kalay SC,4250,SHC,31.90378295,65.4943408,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Maiwand Clinic (0743),HF0743 - Maiwand Clinic,743,CHC,31.62409408,65.05108995,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Band-e-Temor Clinic (3270),HF3270 - Band-e-Temor Clinic,3270,CHC,31.61761943,64.8168042,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Maruf Clinic (2017),HF2017 - Maruf Clinic,2017,CHC,31.63120713,67.17989588,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Salison Clinic (2538),HF2538 - Salison Clinic,2538,BHC,31.3756602,67.2414813,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Patakzai SC (4256),HF4256 - Patakzai SC,4256,SHC,31.56849195,67.0167338,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Mia Nesheen,"Kandahar, Miyanshin\??????? ???????",MiaNeshin Clinic (2544),HF2544 - MiaNeshin Clinic,2544,CHC,32.37480325,66.36698525,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Mia Nesheen,"Kandahar, Miyanshin\??????? ???????",Boko Kaly Clinic (3646),HF3646 - Boko Kaly Clinic,3646,SHC,32.37135595,66.1783141,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Mia Nesheen,"Kandahar, Miyanshin\??????? ???????",Kabar Gho SC (4254),HF4254 - Kabar Gho SC,4254,SHC,32.5223487,66.4989964,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Nish,"Kandahar, Nesh\??????? ???",Nesh Clinic (0788),HF0788 - Nesh Clinic,788,CHC,32.39728515,65.6442087,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Nish,"Kandahar, Nesh\??????? ???",Qasem Kalay SC (4257),HF4257 - Qasem Kalay SC,4257,SHC,32.39516885,65.955732,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Panjwayi Clinic (0747),HF0747 - Panjwayi Clinic,747,CHC,31.54338812,65.45397124,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Dr. Abdul Hai Razmal Clinic (2961),HF2961 - Dr. Abdul Hai Razmal Clinic,2961,BHC,31.57347599,65.56216916,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Talokan Clinic (3306),HF3306 - Talokan Clinic,3306,BHC,31.4569297,65.31358923,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Nakhoni Clinic (3374),HF3374 - Nakhoni Clinic,3374,BHC,31.51167169,65.57642427,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Mushan Clinic (3430),HF3430 - Mushan Clinic,3430,CHC,31.4597469,65.27772203,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Shahwali Kot Clinic (0725),HF0725 - Shahwali Kot Clinic,725,BHC,31.7804634,65.77908753,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Wayan Clinic (0726),HF0726 - Wayan Clinic,726,CHC,31.9655802,65.9676537,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Khairtoot Clinic (3454),HF3454 - Khairtoot Clinic,3454,CHC,32.14187843,65.84591493,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Karwai SC (3638),HF3638 - Karwai SC,3638,SHC,32.1951502,66.2608742,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Gonabd SC (4253),HF4253 - Gonabd SC,4253,SHC,32.26964685,65.89979455,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shorabak,"Kandahar, Shorabak\??????? ??? ???",Kariz SC (3639),HF3639 - Kariz SC,3639,SHC,36.2111,67.319052,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shorabak,"Kandahar, Shorabak\??????? ??? ???",Abozay Clinic (3645),HF3645 - Abozay Clinic,3645,BHC,29.949194,65.9769532,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Speen Boldak Hospital (0751),HF0751 - Speen Boldak Hospital,751,DH,31.00251,66.39974,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Robat Clinic (2092),HF2092 - Robat Clinic,2092,BHC,33.5495107,68.63005263,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Lowy Kariz Clinic (2093),HF2093 - Lowy Kariz Clinic,2093,BHC,31.1774247,66.48119048,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Naway Kalay Clinic (2123),HF2123 - Naway Kalay Clinic,2123,BHC,30.97595177,66.43866018,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Faqir Kool SC (4251),HF4251 - Faqir Kool SC,4251,SHC,31.0911799,66.53783007,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Takhta Pul *,"Kandahar, Spin Boldak\??????? ???? ?????",Takhta Pul Clinic (0748),HF0748 - Takhta Pul Clinic,748,CHC,31.31977535,65.96222438,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Zgheray,"Kandahar, Zheray\??????? ???",Senzerai Clinic (0735),HF0735 - Senzerai Clinic,735,CHC,31.61264054,65.51053358,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Zgheray,"Kandahar, Zheray\??????? ???",Zgheray Clinic (2158),HF2158 - Zgheray Clinic,2158,BHC,31.5870684,65.4210222,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Zgheray,"Kandahar, Zheray\??????? ???",House Madad Clinic (2184),HF2184 - House Madad Clinic,2184,BHC,31.55899263,65.3042986,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Haji Arab Kocha SHC (4647),HF4647 - Haji Arab Kocha SHC,4647,SHC,31.607705,65.652009,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Karta-e-Malimeen SHC (4645),HF4645 - Karta-e-Malimeen SHC,4645,SHC,31.620608,65.747387,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Mirbazar SHC (4644),HF4644 - Mirbazar SHC,4644,SHC,31.36459,65.39051,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Mola Alem Kalay SHC (4643),HF4643 - Mola Alem Kalay SHC,4643,SHC,31.632977,65.729516,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Nahiya 3 Clinic(10320),HF10320 - Nahiya 3 Clinic,10320,BHC,31.6040995,65.7140167,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Kandahar,"Kandahar, Kandahar\??????? ??????",Nahiya 7 Clinic(10321),HF10321 - Nahiya 7 Clinic,10321,BHC,31.354354,65.37138,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Joy Lahor SHC (4646),HF4646 - Joy Lahor SHC,4646,SHC,31.706188,65.642167,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Nagahan SHC (4642),HF4642 - Nagahan SHC,4642,SHC,31.652664,65.580508,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghandab (Kandahar),"Kandahar, Arghandab\??????? ???????",Baba Sahib Clinic(10312),HF10312 - Baba Sahib Clinic,10312,BHC,34.63300907,70.18664457,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Shago Godar SHC (4729),HF4729 - Shago Godar SHC,4729,SHC,31.512008,66.807303,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Dayi SHC (4648),HF4648 - Dayi SHC,4648,SHC,31.425458,65.913432,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Shakor Kariz Clinic(10317),HF10317 - Shakor Kariz Clinic,10317,BHC,31.411,65.49091,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Damaan,"Kandahar, Daman\??????? ?????",Pai Jakan SC(10323),HF10323 - Pai Jakan SC,10323,SHC,31.45011,66.7001,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Gurgan SHC (4641),HF4641 - Gurgan SHC,4641,SHC,31.466968,65.580798,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Dand *,"Kandahar, Kandahar\??????? ??????",Yakh Kariz Clinic(10319),HF10319 - Yakh Kariz Clinic,10319,BHC,31.5915548,65.7091291,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Ghorak,"Kandahar, Ghorak\??????? ????",Huth SHC (4733),HF4733 - Huth SHC,4733,SHC,32.312426,65.252695,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Chenar Tanbil  SHC (4726),HF4726 - Chenar Tanbil SHC,4726,SHC,32.1911242,65.6272976,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Dokhani SHC (4732),HF4732 - Dokhani SHC,4732,SHC,31.8745192,65.3837678,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Khakriz,"Kandahar, Khakrez\??????? ??????",Baghaka Clinic(10313),HF10313 - Baghaka Clinic,10313,BHC,31.595536,65.375959,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Garmawak (4724),HF4724 - Garmawak,4724,SHC,31.7036236,65.0471719,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Qala E Shamer SHC (4731),HF4731 - Qala E Shamer SHC,4731,SHC,31.5188948,65.1519189,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Soor Baghal SHC (4725),HF4725 - Soor Baghal SHC,4725,SHC,31.723731,65.091239,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Maiwand Shahidan Clinic(10318),HF10318 - Maiwand Shahidan Clinic,10318,BHC,31.44612,65.75901,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Ala Jerga SHC (4730),HF4730 - Ala Jerga SHC,4730,SHC,31.3966259,67.725899,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Sami SHC (4727),HF4727 - Sami SHC,4727,SHC,31.561679,66.912447,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Abatoo SC(10322),HF10322 - Abatoo SC,10322,SHC,31.31529,66.593497,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Regwa SC(10324),HF10324 - Regwa SC,10324,SHC,31.271044,65.303825,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Panjwaye,"Kandahar, Panjwayi\??????? ???????",Safidrawan clinic(10315),HF10315 - Safidrawan clinic,10315,BHC,31.291054,65.245355,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Albakan SHC (4762),HF4762 - Albakan SHC,4762,SHC,32.242568,66.104085,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Siaba (4728),HF4728 - Siaba,4728,SHC,32.115867,66.080966,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Maqur SC(10325),HF10325 - Maqur SC,10325,SHC,32.12641,65.473964,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shorabak,"Kandahar, Shorabak\??????? ??? ???",Sarlat Clinic(10314),HF10314 - Sarlat Clinic,10314,BHC,29.94472,66.131932,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Abdul Raziq Kalay SHC (4675),HF4675 - Abdul Raziq Kalay SHC,4675,SHC,30.952939,66.42015,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Konchai SHC (4672),HF4672 - Konchai SHC,4672,SHC,30.551485,66.172514,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Speen Boldak,"Kandahar, Spin Boldak\??????? ???? ?????",Murgha SHC (4673),HF4673 - Murgha SHC,4673,SHC,31.1025908,66.5959084,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Takhta Pul *,"Kandahar, Spin Boldak\??????? ???? ?????",Mulayed Kalay SC(10326),HF10326 - Mulayed Kalay SC,10326,SHC,31.3384673,66.2340206,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Zgheray,"Kandahar, Zheray\??????? ???",Ashogha SHC (4674),HF4674 - Ashogha SHC,4674,SHC,31.581947,65.431649,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Zgheray,"Kandahar, Zheray\??????? ???",Sang Hesar Clinic(10316),HF10316 - Sang Hesar Clinic,10316,BHC,31.3265,65.184077,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maiwand,"Kandahar, Maywand\??????? ?????",Muslim Abad-SHC (6860),HF6860 - Muslim Abad-SHC,6860,SHC,31.700444,64.796978,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Shabarak-SHC (6864),HF6864 - Shabarak-SHC,6864,SHC,31.624257,65.773396,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Janakzai-Kajor-SHC (6861),HF6861 - Janakzai-Kajor-SHC,6861,SHC,32.231969,65.901468,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Sozani-SHC (6863),HF6863 - Sozani-SHC,6863,SHC,31.871827,65.78637,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Shah Wali Kot,"Kandahar, Shah Wali Kot\??????? ??? ??? ???",Bori-SHC (6862),HF6862 - Bori-SHC,6862,SHC,31.864992,65.870999,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Dabaro-Tana-SHC (6857),HF6857 - Dabaro-Tana-SHC,6857,SHC,31.471795,67.33764,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Maroof,"Kandahar, Maruf\??????? ?????",Taghra-SHC (6858),HF6858 - Taghra-SHC,6858,SHC,31.004986,66.398397,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Targhak-SHC (6866),HF6866 - Targhak-SHC,6866,SHC,31.346623,66.452864,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Arghestaan,"Kandahar, Arghestan\??????? ???????",Nurghal-SHC (6865),HF6865 - Nurghal-SHC,6865,SHC,31.272628,66.180044,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Nish,"Kandahar, Nesh\??????? ???",Tatar Karaiz-SHC (6859),HF6859 - Tatar Karaiz-SHC,6859,SHC,32.354133,65.609419,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Takhta Pul *,"Kandahar, Spin Boldak\??????? ???? ?????",Alizai-SHC (6868),HF6868 - Alizai-SHC,6868,SHC,31.633774,65.710465,#REF!,NFA1.5
JACK,JACK,Southern,Kandahar,Takhta Pul *,"Kandahar, Spin Boldak\??????? ???? ?????",Shadizai-SHC (6867),HF6867 - Shadizai-SHC,6867,SHC,31.624257,65.773396,#REF!,NFA1.5
